estimation_id,region_id,simd_width,global_size,local_size,thread_count,time,speed_up,bounded_by
0,30,8,"(1024,)","(8,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
1,30,8,"(1024, 1024)","(1, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
2,30,8,"(1024,)","(16,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
3,30,8,"(1024, 1024)","(1, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
4,30,8,"(1024,)","(32,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
5,30,8,"(1024, 1024)","(1, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
6,30,8,"(1024,)","(64,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
7,30,8,"(1024, 1024)","(1, 64)",131072,0.5807319436363637,11.003351202084412,L3_BW
8,30,8,"(1024,)","(128,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
9,30,8,"(1024, 1024)","(1, 128)",131072,0.5807319436363637,11.003351202084412,L3_BW
10,30,8,"(1024,)","(256,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
11,30,8,"(1024, 1024)","(1, 256)",131072,0.5807319436363637,11.003351202084412,L3_BW
12,30,8,"(1024, 1024)","(2, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
13,30,8,"(1024, 1024)","(2, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
14,30,8,"(1024, 1024)","(2, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
15,30,8,"(1024, 1024)","(2, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
16,30,8,"(1024, 1024)","(2, 64)",131072,0.5807319436363637,11.003351202084412,L3_BW
17,30,8,"(1024, 1024)","(2, 128)",131072,0.5807319436363637,11.003351202084412,L3_BW
18,30,8,"(1024, 1024)","(4, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
19,30,8,"(1024, 1024)","(4, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
20,30,8,"(1024, 1024)","(4, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
21,30,8,"(1024, 1024)","(4, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
22,30,8,"(1024, 1024)","(4, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
23,30,8,"(1024, 1024)","(4, 64)",131072,0.5807319436363637,11.003351202084412,L3_BW
24,30,8,"(1024, 1024)","(8, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
25,30,8,"(1024, 1024)","(8, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
26,30,8,"(1024, 1024)","(8, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
27,30,8,"(1024, 1024)","(8, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
28,30,8,"(1024, 1024)","(8, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
29,30,8,"(1024, 1024)","(8, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
30,30,8,"(1024, 1024)","(16, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
31,30,8,"(1024, 1024)","(16, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
32,30,8,"(1024, 1024)","(16, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
33,30,8,"(1024, 1024)","(16, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
34,30,8,"(1024, 1024)","(16, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
35,30,8,"(1024, 1024)","(32, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
36,30,8,"(1024, 1024)","(32, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
37,30,8,"(1024, 1024)","(32, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
38,30,8,"(1024, 1024)","(32, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
39,30,8,"(1024, 1024)","(64, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
40,30,8,"(1024, 1024)","(64, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
41,30,8,"(1024, 1024)","(64, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
42,30,8,"(1024, 1024)","(128, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
43,30,8,"(1024, 1024)","(128, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
44,30,8,"(1024, 1024)","(256, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
45,30,16,"(1024,)","(8,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
46,30,16,"(1024, 1024)","(1, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
47,30,16,"(1024,)","(16,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
48,30,16,"(1024, 1024)","(1, 16)",65536,0.52108246,12.262929614057628,L3_BW
49,30,16,"(1024,)","(32,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
50,30,16,"(1024, 1024)","(1, 32)",65536,0.52108246,12.262929614057628,L3_BW
51,30,16,"(1024,)","(64,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
52,30,16,"(1024, 1024)","(1, 64)",65536,0.52108246,12.262929614057628,L3_BW
53,30,16,"(1024,)","(128,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
54,30,16,"(1024, 1024)","(1, 128)",65536,0.52108246,12.262929614057628,L3_BW
55,30,16,"(1024,)","(256,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
56,30,16,"(1024, 1024)","(1, 256)",65536,0.52108246,12.262929614057628,L3_BW
57,30,16,"(1024, 1024)","(2, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
58,30,16,"(1024, 1024)","(2, 8)",65536,0.52108246,12.262929614057628,L3_BW
59,30,16,"(1024, 1024)","(2, 16)",65536,0.52108246,12.262929614057628,L3_BW
60,30,16,"(1024, 1024)","(2, 32)",65536,0.52108246,12.262929614057628,L3_BW
61,30,16,"(1024, 1024)","(2, 64)",65536,0.52108246,12.262929614057628,L3_BW
62,30,16,"(1024, 1024)","(2, 128)",65536,0.52108246,12.262929614057628,L3_BW
63,30,16,"(1024, 1024)","(4, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
64,30,16,"(1024, 1024)","(4, 4)",65536,0.52108246,12.262929614057628,L3_BW
65,30,16,"(1024, 1024)","(4, 8)",65536,0.52108246,12.262929614057628,L3_BW
66,30,16,"(1024, 1024)","(4, 16)",65536,0.52108246,12.262929614057628,L3_BW
67,30,16,"(1024, 1024)","(4, 32)",65536,0.52108246,12.262929614057628,L3_BW
68,30,16,"(1024, 1024)","(4, 64)",65536,0.52108246,12.262929614057628,L3_BW
69,30,16,"(1024, 1024)","(8, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
70,30,16,"(1024, 1024)","(8, 2)",65536,0.52108246,12.262929614057628,L3_BW
71,30,16,"(1024, 1024)","(8, 4)",65536,0.52108246,12.262929614057628,L3_BW
72,30,16,"(1024, 1024)","(8, 8)",65536,0.52108246,12.262929614057628,L3_BW
73,30,16,"(1024, 1024)","(8, 16)",65536,0.52108246,12.262929614057628,L3_BW
74,30,16,"(1024, 1024)","(8, 32)",65536,0.52108246,12.262929614057628,L3_BW
75,30,16,"(1024, 1024)","(16, 1)",65536,0.52108246,12.262929614057628,L3_BW
76,30,16,"(1024, 1024)","(16, 2)",65536,0.52108246,12.262929614057628,L3_BW
77,30,16,"(1024, 1024)","(16, 4)",65536,0.52108246,12.262929614057628,L3_BW
78,30,16,"(1024, 1024)","(16, 8)",65536,0.52108246,12.262929614057628,L3_BW
79,30,16,"(1024, 1024)","(16, 16)",65536,0.52108246,12.262929614057628,L3_BW
80,30,16,"(1024, 1024)","(32, 1)",65536,0.52108246,12.262929614057628,L3_BW
81,30,16,"(1024, 1024)","(32, 2)",65536,0.52108246,12.262929614057628,L3_BW
82,30,16,"(1024, 1024)","(32, 4)",65536,0.52108246,12.262929614057628,L3_BW
83,30,16,"(1024, 1024)","(32, 8)",65536,0.52108246,12.262929614057628,L3_BW
84,30,16,"(1024, 1024)","(64, 1)",65536,0.52108246,12.262929614057628,L3_BW
85,30,16,"(1024, 1024)","(64, 2)",65536,0.52108246,12.262929614057628,L3_BW
86,30,16,"(1024, 1024)","(64, 4)",65536,0.52108246,12.262929614057628,L3_BW
87,30,16,"(1024, 1024)","(128, 1)",65536,0.52108246,12.262929614057628,L3_BW
88,30,16,"(1024, 1024)","(128, 2)",65536,0.52108246,12.262929614057628,L3_BW
89,30,16,"(1024, 1024)","(256, 1)",65536,0.52108246,12.262929614057628,L3_BW
90,30,32,"(1024,)","(8,)",128,1.457073911818182,4.385499924383632,"Latencies, Compute"
91,30,32,"(1024, 1024)","(1, 8)",131072,0.7715270136363637,8.282273228493507,Compute
92,30,32,"(1024,)","(16,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
93,30,32,"(1024, 1024)","(1, 16)",65536,0.52108246,12.262929614057628,L3_BW
94,30,32,"(1024,)","(32,)",32,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
95,30,32,"(1024, 1024)","(1, 32)",32768,0.4141021618181818,15.430968778437892,L3_BW
96,30,32,"(1024,)","(64,)",32,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
97,30,32,"(1024, 1024)","(1, 64)",32768,0.4141021618181818,15.430968778437892,L3_BW
98,30,32,"(1024,)","(128,)",32,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
99,30,32,"(1024, 1024)","(1, 128)",32768,0.4141021618181818,15.430968778437892,L3_BW
100,30,32,"(1024,)","(256,)",32,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
101,30,32,"(1024, 1024)","(1, 256)",32768,0.4141021618181818,15.430968778437892,L3_BW
102,30,32,"(1024, 1024)","(2, 4)",131072,0.7715270136363637,8.282273228493507,Compute
103,30,32,"(1024, 1024)","(2, 8)",65536,0.52108246,12.262929614057628,L3_BW
104,30,32,"(1024, 1024)","(2, 16)",32768,0.4141021618181818,15.430968778437892,L3_BW
105,30,32,"(1024, 1024)","(2, 32)",32768,0.4141021618181818,15.430968778437892,L3_BW
106,30,32,"(1024, 1024)","(2, 64)",32768,0.4141021618181818,15.430968778437892,L3_BW
107,30,32,"(1024, 1024)","(2, 128)",32768,0.4141021618181818,15.430968778437892,L3_BW
108,30,32,"(1024, 1024)","(4, 2)",131072,0.7715270136363637,8.282273228493507,Compute
109,30,32,"(1024, 1024)","(4, 4)",65536,0.52108246,12.262929614057628,L3_BW
110,30,32,"(1024, 1024)","(4, 8)",32768,0.4141021618181818,15.430968778437892,L3_BW
111,30,32,"(1024, 1024)","(4, 16)",32768,0.4141021618181818,15.430968778437892,L3_BW
112,30,32,"(1024, 1024)","(4, 32)",32768,0.4141021618181818,15.430968778437892,L3_BW
113,30,32,"(1024, 1024)","(4, 64)",32768,0.4141021618181818,15.430968778437892,L3_BW
114,30,32,"(1024, 1024)","(8, 1)",131072,0.7715270136363637,8.282273228493507,Compute
115,30,32,"(1024, 1024)","(8, 2)",65536,0.52108246,12.262929614057628,L3_BW
116,30,32,"(1024, 1024)","(8, 4)",32768,0.4141021618181818,15.430968778437892,L3_BW
117,30,32,"(1024, 1024)","(8, 8)",32768,0.4141021618181818,15.430968778437892,L3_BW
118,30,32,"(1024, 1024)","(8, 16)",32768,0.4141021618181818,15.430968778437892,L3_BW
119,30,32,"(1024, 1024)","(8, 32)",32768,0.4141021618181818,15.430968778437892,L3_BW
120,30,32,"(1024, 1024)","(16, 1)",65536,0.52108246,12.262929614057628,L3_BW
121,30,32,"(1024, 1024)","(16, 2)",32768,0.4141021618181818,15.430968778437892,L3_BW
122,30,32,"(1024, 1024)","(16, 4)",32768,0.4141021618181818,15.430968778437892,L3_BW
123,30,32,"(1024, 1024)","(16, 8)",32768,0.4141021618181818,15.430968778437892,L3_BW
124,30,32,"(1024, 1024)","(16, 16)",32768,0.4141021618181818,15.430968778437892,L3_BW
125,30,32,"(1024, 1024)","(32, 1)",32768,0.4141021618181818,15.430968778437892,L3_BW
126,30,32,"(1024, 1024)","(32, 2)",32768,0.4141021618181818,15.430968778437892,L3_BW
127,30,32,"(1024, 1024)","(32, 4)",32768,0.4141021618181818,15.430968778437892,L3_BW
128,30,32,"(1024, 1024)","(32, 8)",32768,0.4141021618181818,15.430968778437892,L3_BW
129,30,32,"(1024, 1024)","(64, 1)",32768,0.4141021618181818,15.430968778437892,L3_BW
130,30,32,"(1024, 1024)","(64, 2)",32768,0.4141021618181818,15.430968778437892,L3_BW
131,30,32,"(1024, 1024)","(64, 4)",32768,0.4141021618181818,15.430968778437892,L3_BW
132,30,32,"(1024, 1024)","(128, 1)",32768,0.4141021618181818,15.430968778437892,L3_BW
133,30,32,"(1024, 1024)","(128, 2)",32768,0.4141021618181818,15.430968778437892,L3_BW
134,30,32,"(1024, 1024)","(256, 1)",32768,0.4141021618181818,15.430968778437892,L3_BW
135,30,8,"(1024,)","(8,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
136,30,8,"(1024, 1024)","(1, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
137,30,8,"(1024,)","(16,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
138,30,8,"(1024, 1024)","(1, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
139,30,8,"(1024,)","(32,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
140,30,8,"(1024, 1024)","(1, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
141,30,8,"(1024,)","(64,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
142,30,8,"(1024, 1024)","(1, 64)",131072,0.5807319436363637,11.003351202084412,L3_BW
143,30,8,"(1024,)","(128,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
144,30,8,"(1024, 1024)","(1, 128)",131072,0.5807319436363637,11.003351202084412,L3_BW
145,30,8,"(1024,)","(256,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
146,30,8,"(1024, 1024)","(1, 256)",131072,0.5807319436363637,11.003351202084412,L3_BW
147,30,8,"(1024, 1024)","(2, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
148,30,8,"(1024, 1024)","(2, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
149,30,8,"(1024, 1024)","(2, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
150,30,8,"(1024, 1024)","(2, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
151,30,8,"(1024, 1024)","(2, 64)",131072,0.5807319436363637,11.003351202084412,L3_BW
152,30,8,"(1024, 1024)","(2, 128)",131072,0.5807319436363637,11.003351202084412,L3_BW
153,30,8,"(1024, 1024)","(4, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
154,30,8,"(1024, 1024)","(4, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
155,30,8,"(1024, 1024)","(4, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
156,30,8,"(1024, 1024)","(4, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
157,30,8,"(1024, 1024)","(4, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
158,30,8,"(1024, 1024)","(4, 64)",131072,0.5807319436363637,11.003351202084412,L3_BW
159,30,8,"(1024, 1024)","(8, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
160,30,8,"(1024, 1024)","(8, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
161,30,8,"(1024, 1024)","(8, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
162,30,8,"(1024, 1024)","(8, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
163,30,8,"(1024, 1024)","(8, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
164,30,8,"(1024, 1024)","(8, 32)",131072,0.5807319436363637,11.003351202084412,L3_BW
165,30,8,"(1024, 1024)","(16, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
166,30,8,"(1024, 1024)","(16, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
167,30,8,"(1024, 1024)","(16, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
168,30,8,"(1024, 1024)","(16, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
169,30,8,"(1024, 1024)","(16, 16)",131072,0.5807319436363637,11.003351202084412,L3_BW
170,30,8,"(1024, 1024)","(32, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
171,30,8,"(1024, 1024)","(32, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
172,30,8,"(1024, 1024)","(32, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
173,30,8,"(1024, 1024)","(32, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
174,30,8,"(1024, 1024)","(64, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
175,30,8,"(1024, 1024)","(64, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
176,30,8,"(1024, 1024)","(64, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
177,30,8,"(1024, 1024)","(128, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
178,30,8,"(1024, 1024)","(128, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
179,30,8,"(1024, 1024)","(256, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
180,30,16,"(1024,)","(8,)",128,1.2670124345454545,5.043358183293943,"Latencies, L3_BW"
181,30,16,"(1024, 1024)","(1, 8)",131072,0.5807319436363637,11.003351202084412,L3_BW
182,30,16,"(1024,)","(16,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
183,30,16,"(1024, 1024)","(1, 16)",65536,0.52108246,12.262929614057628,L3_BW
184,30,16,"(1024,)","(32,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
185,30,16,"(1024, 1024)","(1, 32)",65536,0.52108246,12.262929614057628,L3_BW
186,30,16,"(1024,)","(64,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
187,30,16,"(1024, 1024)","(1, 64)",65536,0.52108246,12.262929614057628,L3_BW
188,30,16,"(1024,)","(128,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
189,30,16,"(1024, 1024)","(1, 128)",65536,0.52108246,12.262929614057628,L3_BW
190,30,16,"(1024,)","(256,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
191,30,16,"(1024, 1024)","(1, 256)",65536,0.52108246,12.262929614057628,L3_BW
192,30,16,"(1024, 1024)","(2, 4)",131072,0.5807319436363637,11.003351202084412,L3_BW
193,30,16,"(1024, 1024)","(2, 8)",65536,0.52108246,12.262929614057628,L3_BW
194,30,16,"(1024, 1024)","(2, 16)",65536,0.52108246,12.262929614057628,L3_BW
195,30,16,"(1024, 1024)","(2, 32)",65536,0.52108246,12.262929614057628,L3_BW
196,30,16,"(1024, 1024)","(2, 64)",65536,0.52108246,12.262929614057628,L3_BW
197,30,16,"(1024, 1024)","(2, 128)",65536,0.52108246,12.262929614057628,L3_BW
198,30,16,"(1024, 1024)","(4, 2)",131072,0.5807319436363637,11.003351202084412,L3_BW
199,30,16,"(1024, 1024)","(4, 4)",65536,0.52108246,12.262929614057628,L3_BW
200,30,16,"(1024, 1024)","(4, 8)",65536,0.52108246,12.262929614057628,L3_BW
201,30,16,"(1024, 1024)","(4, 16)",65536,0.52108246,12.262929614057628,L3_BW
202,30,16,"(1024, 1024)","(4, 32)",65536,0.52108246,12.262929614057628,L3_BW
203,30,16,"(1024, 1024)","(4, 64)",65536,0.52108246,12.262929614057628,L3_BW
204,30,16,"(1024, 1024)","(8, 1)",131072,0.5807319436363637,11.003351202084412,L3_BW
205,30,16,"(1024, 1024)","(8, 2)",65536,0.52108246,12.262929614057628,L3_BW
206,30,16,"(1024, 1024)","(8, 4)",65536,0.52108246,12.262929614057628,L3_BW
207,30,16,"(1024, 1024)","(8, 8)",65536,0.52108246,12.262929614057628,L3_BW
208,30,16,"(1024, 1024)","(8, 16)",65536,0.52108246,12.262929614057628,L3_BW
209,30,16,"(1024, 1024)","(8, 32)",65536,0.52108246,12.262929614057628,L3_BW
210,30,16,"(1024, 1024)","(16, 1)",65536,0.52108246,12.262929614057628,L3_BW
211,30,16,"(1024, 1024)","(16, 2)",65536,0.52108246,12.262929614057628,L3_BW
212,30,16,"(1024, 1024)","(16, 4)",65536,0.52108246,12.262929614057628,L3_BW
213,30,16,"(1024, 1024)","(16, 8)",65536,0.52108246,12.262929614057628,L3_BW
214,30,16,"(1024, 1024)","(16, 16)",65536,0.52108246,12.262929614057628,L3_BW
215,30,16,"(1024, 1024)","(32, 1)",65536,0.52108246,12.262929614057628,L3_BW
216,30,16,"(1024, 1024)","(32, 2)",65536,0.52108246,12.262929614057628,L3_BW
217,30,16,"(1024, 1024)","(32, 4)",65536,0.52108246,12.262929614057628,L3_BW
218,30,16,"(1024, 1024)","(32, 8)",65536,0.52108246,12.262929614057628,L3_BW
219,30,16,"(1024, 1024)","(64, 1)",65536,0.52108246,12.262929614057628,L3_BW
220,30,16,"(1024, 1024)","(64, 2)",65536,0.52108246,12.262929614057628,L3_BW
221,30,16,"(1024, 1024)","(64, 4)",65536,0.52108246,12.262929614057628,L3_BW
222,30,16,"(1024, 1024)","(128, 1)",65536,0.52108246,12.262929614057628,L3_BW
223,30,16,"(1024, 1024)","(128, 2)",65536,0.52108246,12.262929614057628,L3_BW
224,30,16,"(1024, 1024)","(256, 1)",65536,0.52108246,12.262929614057628,L3_BW
225,30,32,"(1024,)","(8,)",128,1.457073911818182,4.385499924383632,"Latencies, Compute"
226,30,32,"(1024, 1024)","(1, 8)",131072,0.7715270136363637,8.282273228493507,Compute
227,30,32,"(1024,)","(16,)",64,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
228,30,32,"(1024, 1024)","(1, 16)",65536,0.52108246,12.262929614057628,L3_BW
229,30,32,"(1024,)","(32,)",32,1.8063094445454544,3.5375984715110644,"Latencies, L3_BW"
230,30,32,"(1024, 1024)","(1, 32)",32768,0.4141021618181818,15.430968778437892,L3_BW
